location,datetime,pr,obs_CDF,past_CDF,future_CDF,past_pr,future_pr,delta,projected_pr
Tulsa,2000-01-01 00:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 01:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 02:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 03:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 04:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 05:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 06:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 07:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 08:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 09:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 10:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 11:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 12:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 13:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 14:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
Tulsa,2000-01-01 15:00:00,0.0,0.35134426924812634,0.3712574514347471,0.38322520330042403,-0.1453201468269572,-0.26750055458690547,1.0,0.0
